                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     69,                  1.177,                0.67677,                0.92125,                0.97263,                0.98714,                0.99446,                0.65244,                 1.2563,                 0.7937,                0.90175,              0.0015512,              0.0015512,              0.0015512
                     70,                 1.0951,                0.60963,                0.88694,                0.97263,                0.98714,                0.99446,                0.65244,                 1.2563,                 0.7937,                0.90175,              0.0015446,              0.0015446,              0.0015446
                     71,                 1.0124,                0.61962,                0.90195,                0.97247,                0.98128,                0.99446,                0.63895,                 1.2038,                0.75787,                0.87587,               0.001538,               0.001538,               0.001538
                     72,                 1.0841,                0.67773,                0.88134,                0.97247,                0.98128,                0.99446,                0.63895,                 1.2038,                0.75787,                0.87587,              0.0015314,              0.0015314,              0.0015314
                     73,                 1.1782,                0.67485,                0.96586,                0.97262,                0.98708,                0.99446,                0.64156,                 1.2153,                0.73385,                 0.8754,              0.0015248,              0.0015248,              0.0015248
                     74,                 1.1539,                0.73726,                0.89539,                0.97262,                0.98708,                0.99446,                0.64156,                 1.2153,                0.73385,                 0.8754,              0.0015182,              0.0015182,              0.0015182
                     75,                 1.2299,                0.79708,                0.97612,                0.98149,                      1,                  0.995,                0.66184,                 1.1541,                0.72833,                0.87717,              0.0015116,              0.0015116,              0.0015116
                     76,                 1.1719,                0.65153,                0.92459,                0.98149,                      1,                  0.995,                0.66184,                 1.1541,                0.72833,                0.87717,               0.001505,               0.001505,               0.001505
                     77,                  1.131,                 0.6548,                0.91392,                      1,                0.99355,                  0.995,                0.62539,                 1.1713,                 0.7497,                0.88981,              0.0014984,              0.0014984,              0.0014984
                     78,                  1.015,                0.60498,                0.89811,                      1,                0.99355,                  0.995,                0.62539,                 1.1713,                 0.7497,                0.88981,              0.0014918,              0.0014918,              0.0014918
                     79,                 1.5205,                0.76824,                 0.9117,                      1,                0.99152,                  0.995,                0.60845,                 1.1627,                0.75128,                0.89109,              0.0014852,              0.0014852,              0.0014852
                     80,                 1.0726,                0.72143,                0.92509,                      1,                0.99152,                  0.995,                0.60845,                 1.1627,                0.75128,                0.89109,              0.0014786,              0.0014786,              0.0014786
                     81,                 1.1261,                0.84356,                0.95251,                0.96784,                      1,                  0.995,                0.62259,                 1.1891,                0.73516,                0.89217,               0.001472,               0.001472,               0.001472
                     82,                  1.156,                0.75166,                0.89322,                0.96784,                      1,                  0.995,                0.62259,                 1.1891,                0.73516,                0.89217,              0.0014654,              0.0014654,              0.0014654
                     83,                 1.1157,                0.73739,                0.88043,                0.96834,                      1,                0.99446,                0.65322,                 1.1871,                0.71047,                0.88538,              0.0014588,              0.0014588,              0.0014588
                     84,                 1.0636,                0.63805,                0.88718,                0.96834,                      1,                0.99446,                0.65322,                 1.1871,                0.71047,                0.88538,              0.0014522,              0.0014522,              0.0014522
                     85,                 1.0712,                0.63916,                0.90806,                0.97658,                      1,                  0.995,                0.63592,                 1.2176,                0.71096,                0.88732,              0.0014456,              0.0014456,              0.0014456
                     86,                0.98832,                0.62838,                0.92858,                0.97658,                      1,                  0.995,                0.63592,                 1.2176,                0.71096,                0.88732,               0.001439,               0.001439,               0.001439
                     87,                 1.0484,                0.92661,                0.94071,                 0.9769,                      1,                  0.995,                0.68744,                 1.0848,                0.67242,                 0.8625,              0.0014324,              0.0014324,              0.0014324
                     88,                0.98427,                 1.3134,                0.97355,                 0.9769,                      1,                  0.995,                0.68744,                 1.0848,                0.67242,                 0.8625,              0.0014258,              0.0014258,              0.0014258
                     89,                0.99194,                0.57563,                0.89534,                 0.9727,                      1,                0.99446,                0.69326,                 1.1106,                0.68123,                0.86368,              0.0014192,              0.0014192,              0.0014192
                     90,                 1.0618,                0.60007,                0.88125,                 0.9727,                      1,                0.99446,                0.69326,                 1.1106,                0.68123,                0.86368,              0.0014126,              0.0014126,              0.0014126
                     91,                 1.0517,                0.63416,                0.88747,                0.97173,                      1,                0.99446,                0.69848,                 1.1214,                0.66918,                0.86539,               0.001406,               0.001406,               0.001406
                     92,                 1.1381,                 0.7843,                0.99186,                0.97173,                      1,                0.99446,                0.69848,                 1.1214,                0.66918,                0.86539,              0.0013994,              0.0013994,              0.0013994
                     93,                0.97497,                0.57942,                0.88958,                0.95969,                      1,                0.99203,                0.73101,                 1.0861,                 0.6396,                0.86192,              0.0013928,              0.0013928,              0.0013928
                     94,                 1.1893,                0.86673,                0.90937,                0.95969,                      1,                0.99203,                0.73101,                 1.0861,                 0.6396,                0.86192,              0.0013862,              0.0013862,              0.0013862
                     95,                0.89776,                0.95318,                0.92172,                 0.9435,                      1,                0.99006,                0.72257,                 1.0918,                0.62513,                0.86374,              0.0013796,              0.0013796,              0.0013796
                     96,                  1.076,                0.58983,                0.88405,                 0.9435,                      1,                0.99006,                0.72257,                 1.0918,                0.62513,                0.86374,               0.001373,               0.001373,               0.001373
                     97,                 1.0645,                0.73948,                0.90549,                0.94505,                      1,                0.98839,                0.71131,                 1.1173,                0.60444,                0.86375,              0.0013664,              0.0013664,              0.0013664
                     98,                 1.0141,                0.66107,                0.88552,                0.94505,                      1,                0.98839,                0.71131,                 1.1173,                0.60444,                0.86375,              0.0013598,              0.0013598,              0.0013598
                     99,                 1.0789,                 0.6195,                 0.8808,                0.94726,                0.99787,                  0.987,                0.71973,                 1.1111,                0.61986,                   0.86,              0.0013532,              0.0013532,              0.0013532
                    100,                  1.005,                0.57303,                0.86501,                0.94726,                0.99787,                  0.987,                0.71973,                 1.1111,                0.61986,                   0.86,              0.0013466,              0.0013466,              0.0013466
                    101,                 1.2031,                0.65988,                0.89703,                0.94725,                0.99773,                 0.9845,                0.70219,                 1.1301,                0.67537,                0.86514,                0.00134,                0.00134,                0.00134
                    102,                 1.0975,                0.63203,                0.87599,                0.94725,                0.99773,                 0.9845,                0.70219,                 1.1301,                0.67537,                0.86514,              0.0013334,              0.0013334,              0.0013334
                    103,                0.91034,                0.87619,                0.95213,                0.94734,                0.99939,                0.98523,                0.70841,                 1.1182,                0.70121,                0.86601,              0.0013268,              0.0013268,              0.0013268
                    104,                 1.3266,                0.70746,                0.89852,                0.94734,                0.99939,                0.98523,                0.70841,                 1.1182,                0.70121,                0.86601,              0.0013202,              0.0013202,              0.0013202
